,_id,amount,classtype,close,date,high,low,market,open,stock_code,time,volume
2523,5b44953eae17be182474bfe7,92519,kline_min1,6.51,2018-06-08,6.54,6.51,1,6.54,601999,931,14200
2526,5b44953fae17be182475080d,333541,kline_min1,9.94,2018-06-08,9.97,9.94,1,9.97,603000,931,33500
2527,5b44953fae17be182475619a,523193,kline_min1,13.66,2018-06-08,13.69,13.64,1,13.66,603001,931,38300
2529,5b44953fae17be182475b827,303087,kline_min1,4.89,2018-06-08,4.91,4.89,1,4.91,603002,931,61800
2532,5b449577ae17be18247610d4,259311,kline_min1,9.87,2018-06-08,9.91,9.87,1,9.91,603003,931,26200
2533,5b449577ae17be18247668b9,122519,kline_min1,27.11,2018-06-08,27.28,27.11,1,27.28,603005,931,4500
2535,5b449577ae17be182476c047,193603,kline_min1,13.28,2018-06-08,13.3,13.25,1,13.3,603006,931,14600
2537,5b449577ae17be1824771300,44315,kline_min1,12.61,2018-06-08,12.7,12.61,1,12.7,603007,931,3500
2539,5b449577ae17be1824776aee,625996,kline_min1,22.61,2018-06-08,22.99,22.61,1,22.99,603008,931,27500
2542,5b449578ae17be182477c3b3,791231,kline_min1,10.99,2018-06-08,11.02,10.98,1,10.98,603009,931,72000
2543,5b449578ae17be1824781cf3,273071,kline_min1,25.86,2018-06-08,26.08,25.82,1,26.0,603010,931,10500
2546,5b449578ae17be1824787331,256244,kline_min1,6.52,2018-06-08,6.52,6.48,1,6.5,603011,931,39500
2547,5b449579ae17be182478c83c,151922,kline_min1,7.22,2018-06-08,7.22,7.18,1,7.18,603012,931,21100
2549,5b449579ae17be1824791825,17222436,kline_min1,40.3,2018-06-08,40.3,40.0,1,40.0,603013,931,429500
2552,5b4495b3ae17be1824793af1,8005066,kline_min1,8.4,2018-06-08,8.47,8.38,1,8.47,603015,931,947100
2554,5b4495b3ae17be182479e1a0,191856,kline_min1,11.96,2018-06-08,12.0,11.96,1,12.0,603017,931,16000
2556,5b4495b3ae17be18247a2b15,136420,kline_min1,15.7,2018-06-08,15.7,15.68,1,15.68,603018,931,8700
2558,5b4495b3ae17be18247a83ca,5950972,kline_min1,45.9,2018-06-08,45.96,45.85,1,45.85,603019,931,129600
2560,5b4495b4ae17be18247add55,373820,kline_min1,11.49,2018-06-08,11.55,11.4,1,11.55,603020,931,32600
2563,5b4495b4ae17be18247b79e4,3611867,kline_min1,10.61,2018-06-08,10.67,10.61,1,10.63,603022,931,339800
2564,5b4495b4ae17be18247bc685,19740,kline_min1,6.58,2018-06-08,6.58,6.58,1,6.58,603023,931,3000
2567,5b4495b5ae17be18247c15b1,162297,kline_min1,21.34,2018-06-08,21.37,21.34,1,21.34,603025,931,7600
2569,5b4495edae17be18247c7150,3571535,kline_min1,22.35,2018-06-08,22.41,22.33,1,22.33,603026,931,159900
2570,5b4495edae17be18247ccc94,4658657,kline_min1,25.5,2018-06-08,25.63,25.5,1,25.63,603027,931,181800
2572,5b4495edae17be18247d225f,700658,kline_min1,9.1,2018-06-08,9.12,9.02,1,9.02,603028,931,77200
2575,5b4495edae17be18247d759d,130260,kline_min1,18.2,2018-06-08,18.2,18.05,1,18.05,603029,931,7200
2577,5b4495edae17be18247dc8f2,16721,kline_min1,7.6,2018-06-08,7.61,7.6,1,7.61,603030,931,2200
2579,5b4495eeae17be18247e2169,1611298,kline_min1,15.56,2018-06-08,15.69,15.55,1,15.69,603031,931,103100
2581,5b4495eeae17be18247e965c,1042546,kline_min1,19.87,2018-06-08,19.87,19.81,1,19.81,603033,931,52600
2583,5b4495eeae17be18247ed9ef,330610,kline_min1,14.62,2018-06-08,14.63,14.62,1,14.63,603035,931,22600
2584,5b4495eeae17be18247f323a,4073496,kline_min1,17.6,2018-06-08,17.66,17.51,1,17.66,603036,931,231000
2587,5b44962bae17be18247f88cf,331658,kline_min1,25.58,2018-06-08,25.58,25.51,1,25.51,603037,931,13000
2588,5b44962bae17be18247fd1a7,95217,kline_min1,25.73,2018-06-08,25.74,25.73,1,25.73,603038,931,3700
2589,5b44962cae17be18248017fd,101868,kline_min1,78.2,2018-06-08,78.41,78.2,1,78.4,603039,931,1300
2591,5b44962cae17be1824806413,236693,kline_min1,43.0,2018-06-08,43.05,43.0,1,43.03,603040,931,5500
2592,5b44962cae17be182480ace4,45834,kline_min1,19.98,2018-06-08,19.98,19.78,1,19.78,603041,931,2300
2595,5b44962cae17be182480fac4,428436,kline_min1,23.13,2018-06-08,23.28,23.08,1,23.12,603042,931,18500
2597,5b44962cae17be1824815586,1133130,kline_min1,25.04,2018-06-08,25.14,25.04,1,25.14,603043,931,45200
2600,5b44962dae17be182481aee6,79723528,kline_min1,54.32,2018-06-08,54.85,54.18,1,54.31,603045,931,1463900
2601,5b44962dae17be182481c5f9,101572,kline_min1,15.8,2018-06-08,15.9,15.8,1,15.9,603050,931,6400
2603,5b44962dae17be1824821e59,81092,kline_min1,16.92,2018-06-08,16.92,16.88,1,16.88,603055,931,4800
2607,5b44966dae17be18248278d7,6040282,kline_min1,28.08,2018-06-08,28.2,28.08,1,28.14,603056,931,214700
2608,5b44966dae17be182482d08d,320461,kline_min1,13.53,2018-06-08,13.53,13.44,1,13.48,603058,931,23800
2609,5b44966dae17be18248329e6,1828400,kline_min1,46.3,2018-06-08,46.5,46.3,1,46.5,603059,931,39400
2610,5b44966dae17be1824837441,547651,kline_min1,19.51,2018-06-08,19.51,19.41,1,19.41,603060,931,28200
2612,5b44966dae17be182483c553,83674,kline_min1,13.54,2018-06-08,13.58,13.42,1,13.58,603063,931,6200
2614,5b44966eae17be1824841a59,706144,kline_min1,11.5,2018-06-08,11.58,11.45,1,11.5,603066,931,61500
2616,5b44966eae17be182484702f,491283,kline_min1,10.22,2018-06-08,10.28,10.21,1,10.28,603067,931,47900
2618,5b44966eae17be182484c672,2980666,kline_min1,10.97,2018-06-08,10.99,10.93,1,10.99,603069,931,271800
2620,5b44966fae17be1824851cb3,15306,kline_min1,38.1,2018-06-08,38.43,38.1,1,38.43,603076,931,400
2622,5b44966fae17be1824857177,864688,kline_min1,1.76,2018-06-08,1.76,1.76,1,1.76,603077,931,491300
2627,5b4496a9ae17be182485cc2e,2583736,kline_min1,44.98,2018-06-08,45.3,44.98,1,45.0,603078,931,57300
2628,5b4496aaae17be18248625cb,706575,kline_min1,34.4,2018-06-08,34.5,33.92,1,33.92,603079,931,20600
2629,5b4496aaae17be1824867a3f,5277740,kline_min1,37.41,2018-06-08,37.49,37.36,1,37.42,603080,931,140900
2630,5b4496aaae17be182486cdb7,83694,kline_min1,17.33,2018-06-08,17.5,17.33,1,17.5,603081,931,4800
2632,5b4496aaae17be1824872596,6719172,kline_min1,38.09,2018-06-08,38.11,37.8,1,37.8,603083,931,177200
2634,5b4496aaae17be18248772ca,1058188,kline_min1,28.11,2018-06-08,28.42,28.11,1,28.42,603085,931,37300
2636,5b4496abae17be182487cb79,141508,kline_min1,32.8,2018-06-08,32.98,32.8,1,32.98,603086,931,4300
2638,5b4496abae17be1824881d14,259532,kline_min1,22.66,2018-06-08,22.66,22.51,1,22.62,603088,931,11500
2639,5b4496abae17be1824887125,275590,kline_min1,23.5,2018-06-08,23.77,23.5,1,23.5,603089,931,11700
2641,5b4496abae17be182488c113,900707,kline_min1,19.16,2018-06-08,19.16,18.86,1,18.89,603090,931,47400
2646,5b4496eeae17be1824890e97,177581,kline_min1,84.14,2018-06-08,85.0,84.11,1,85.0,603096,931,2100
2647,5b4496eeae17be1824895dbb,25868,kline_min1,16.16,2018-06-08,16.18,16.16,1,16.18,603098,931,1600
2648,5b4496efae17be182489b00d,1725098,kline_min1,14.48,2018-06-08,14.5,14.38,1,14.38,603099,931,119800
2649,5b4496efae17be18248a044d,48219,kline_min1,9.47,2018-06-08,9.49,9.4,1,9.4,603100,931,5100
2652,5b4496efae17be18248a57bd,498843,kline_min1,13.67,2018-06-08,13.7,13.66,1,13.66,603101,931,36500
2654,5b4496efae17be18248aad54,1519467,kline_min1,34.86,2018-06-08,35.0,34.8,1,35.0,603103,931,43500
2655,5b4496f0ae17be18248b092e,1973955,kline_min1,22.79,2018-06-08,22.96,22.79,1,22.96,603106,931,86100
2658,5b4496f0ae17be18248bba20,417934,kline_min1,19.13,2018-06-08,19.24,19.12,1,19.24,603110,931,21800
2663,5b449732ae17be18248c1437,305367,kline_min1,10.45,2018-06-08,10.5,10.43,1,10.5,603111,931,29200
2664,5b449732ae17be18248c6fc6,6336209,kline_min1,14.65,2018-06-08,14.8,14.63,1,14.8,603113,931,431000
2665,5b449732ae17be18248cc79c,475045,kline_min1,14.86,2018-06-08,14.9,14.84,1,14.9,603116,931,31900
2667,5b449733ae17be18248d1c5d,795131,kline_min1,8.74,2018-06-08,8.74,8.7,1,8.73,603117,931,91200
2669,5b449733ae17be18248d71f0,198363,kline_min1,6.62,2018-06-08,6.67,6.61,1,6.61,603118,931,29900
2671,5b449733ae17be18248dc7be,42638,kline_min1,6.76,2018-06-08,6.77,6.76,1,6.77,603123,931,6300
2672,5b449733ae17be18248e15ee,164107,kline_min1,7.77,2018-06-08,7.78,7.73,1,7.73,603126,931,21100
2674,5b449734ae17be18248e700d,779847,kline_min1,53.88,2018-06-08,55.29,53.88,1,55.29,603127,931,14400
2676,5b449734ae17be18248ec89d,1032241,kline_min1,7.22,2018-06-08,7.26,7.21,1,7.26,603128,931,142600
2679,5b449734ae17be18248f21a4,2343153,kline_min1,25.23,2018-06-08,25.23,25.03,1,25.03,603129,931,93300
2682,5b449782ae17be18248f71d1,961539,kline_min1,17.51,2018-06-08,17.61,17.51,1,17.55,603131,931,54700
2683,5b449783ae17be18248fc151,317571,kline_min1,22.08,2018-06-08,22.27,22.08,1,22.27,603133,931,14300
2684,5b449783ae17be1824901a05,2312836,kline_min1,40.51,2018-06-08,40.75,40.45,1,40.75,603136,931,56900
2686,5b449783ae17be182490720c,168517,kline_min1,39.19,2018-06-08,39.19,39.19,1,39.19,603138,931,4300
2688,5b449783ae17be182490cb2f,97047,kline_min1,23.67,2018-06-08,23.67,23.67,1,23.67,603139,931,4100
2690,5b449784ae17be18249121c9,2002477,kline_min1,69.88,2018-06-08,69.88,69.15,1,69.15,603156,931,28900
2691,5b449784ae17be1824917c5e,4985229,kline_min1,20.32,2018-06-08,20.42,20.3,1,20.42,603157,931,244600
5662,5b449784ae17be182491ce93,82744,kline_min1,17.38,2018-06-08,17.61,17.38,1,17.61,603158,932,4700
2694,5b449784ae17be1824920780,456768,kline_min1,23.9,2018-06-08,23.91,23.63,1,23.65,603159,931,19300
2696,5b449784ae17be1824925d0f,1317530,kline_min1,70.39,2018-06-08,71.0,70.3,1,71.0,603160,931,18600
2685,5b449792ae17be128c9d39cd,671140,kline_min1,25.91,2018-06-08,25.93,25.9,1,25.93,603161,931,25900
2687,5b449793ae17be128c9d8ccd,589840,kline_min1,37.3,2018-06-08,37.38,37.21,1,37.38,603165,931,15800
2689,5b449793ae17be128c9de36d,11964,kline_min1,7.5,2018-06-08,7.57,7.46,1,7.57,603166,931,1600
2692,5b449793ae17be128c9e372e,1041122,kline_min1,11.04,2018-06-08,11.06,11.02,1,11.05,603167,931,94200
2693,5b449793ae17be128c9e920d,480423,kline_min1,10.8,2018-06-08,10.88,10.78,1,10.88,603168,931,44300
2695,5b449794ae17be128c9ee66b,26714,kline_min1,6.08,2018-06-08,6.12,6.07,1,6.12,603169,931,4400
2697,5b449794ae17be128c9f3d4e,23885,kline_min1,15.93,2018-06-08,15.93,15.91,1,15.91,603177,931,1500
2698,5b449794ae17be128c9f938a,820421,kline_min1,13.94,2018-06-08,13.97,13.85,1,13.91,603178,931,58900
2699,5b449794ae17be128c9fe5ea,47010,kline_min1,26.1,2018-06-08,26.2,26.1,1,26.2,603179,931,1800
2700,5b449794ae17be128ca03e51,433350,kline_min1,113.92,2018-06-08,114.44,113.71,1,114.44,603180,931,3800
2704,5b4497e2ae17be128ca09877,867757,kline_min1,23.43,2018-06-08,23.58,23.43,1,23.58,603181,931,36900
2707,5b4497e2ae17be128ca0f36f,1530744,kline_min1,27.1,2018-06-08,27.32,27.1,1,27.32,603183,931,56200
2709,5b4497e3ae17be128ca14bd6,578026,kline_min1,17.0,2018-06-08,17.19,16.99,1,17.19,603186,931,33900
2711,5b4497e3ae17be128ca1f802,1119436,kline_min1,16.88,2018-06-08,16.88,16.72,1,16.72,603189,931,66800
2714,5b4497e3ae17be128ca24de2,851918,kline_min1,11.36,2018-06-08,11.45,11.35,1,11.45,603196,931,74600
2715,5b4497e4ae17be128ca2a392,2084369,kline_min1,43.03,2018-06-08,43.1,43.03,1,43.1,603197,931,48400
2716,5b4497e4ae17be128ca2fb38,3236430,kline_min1,20.9,2018-06-08,21.0,20.9,1,21.0,603198,931,154600
2717,5b4497e4ae17be128ca35330,122548,kline_min1,27.8,2018-06-08,27.91,27.8,1,27.91,603199,931,4400
2719,5b4497e4ae17be128ca3a044,34816,kline_min1,38.72,2018-06-08,38.72,38.6,1,38.7,603200,931,900
2725,5b44982cae17be128ca3ee21,26837,kline_min1,33.61,2018-06-08,33.61,33.36,1,33.36,603203,931,800
5697,5b44982cae17be128ca432fc,13384,kline_min1,33.46,2018-06-08,33.46,33.46,1,33.46,603208,932,400
2728,5b44982cae17be128ca47996,4498403,kline_min1,64.66,2018-06-08,65.0,64.6,1,65.0,603214,931,69400
2730,5b44982cae17be128ca4b29e,12198775,kline_min1,20.57,2018-06-08,20.74,20.55,1,20.58,603218,931,592700
2731,5b44982dae17be128ca507bf,266284,kline_min1,9.08,2018-06-08,9.18,9.08,1,9.1,603222,931,29100
2732,5b44982dae17be128ca559dc,240068,kline_min1,20.25,2018-06-08,20.41,20.25,1,20.41,603223,931,11800
2733,5b44982dae17be128ca5af62,846324,kline_min1,21.52,2018-06-08,21.64,21.5,1,21.64,603225,931,39300
2734,5b44982dae17be128ca605ad,94660,kline_min1,27.7,2018-06-08,27.86,27.7,1,27.86,603226,931,3400
2736,5b44982eae17be128ca65285,34257,kline_min1,4.33,2018-06-08,4.36,4.33,1,4.36,603227,931,7900
2739,5b44982eae17be128ca6a5d2,167303,kline_min1,50.59,2018-06-08,51.02,50.31,1,51.02,603228,931,3300
2743,5b449869ae17be128ca6fd84,207854,kline_min1,17.18,2018-06-08,17.18,17.03,1,17.03,603229,931,12200
2745,5b449869ae17be128ca75014,113095,kline_min1,41.98,2018-06-08,41.98,41.8,1,41.8,603232,931,2700
2747,5b449869ae17be128ca7a545,4717285,kline_min1,67.3,2018-06-08,67.3,66.8,1,67.0,603233,931,70400
2748,5b449869ae17be128ca7f9fc,59124,kline_min1,20.38,2018-06-08,20.41,20.38,1,20.41,603238,931,2900
2749,5b449869ae17be128ca848ec,289031,kline_min1,14.1,2018-06-08,14.24,14.06,1,14.24,603239,931,20400
2750,5b44986aae17be128ca898c8,28140,kline_min1,23.39,2018-06-08,23.55,23.39,1,23.55,603258,931,1200
2752,5b44986aae17be128ca8f04b,89775840,kline_min1,116.89,2018-06-08,117.13,116.84,1,117.08,603259,931,767000
2753,5b44986aae17be128ca91256,6136822,kline_min1,73.18,2018-06-08,73.18,72.8,1,72.8,603260,931,84100
2755,5b44986aae17be128ca96b7a,96717,kline_min1,17.21,2018-06-08,17.32,17.21,1,17.32,603266,931,5600
2757,5b44986aae17be128ca9b6b5,33374,kline_min1,17.6,2018-06-08,17.6,17.54,1,17.54,603268,931,1900
2763,5b4498a5ae17be128ca9f775,848504,kline_min1,22.65,2018-06-08,22.65,22.52,1,22.65,603269,931,37500
2765,5b4498a5ae17be128caa4ff3,859517,kline_min1,14.02,2018-06-08,14.06,14.01,1,14.01,603277,931,61300
2766,5b4498a5ae17be128caaa906,584620,kline_min1,18.02,2018-06-08,18.13,18.0,1,18.13,603278,931,32400
2767,5b4498a5ae17be128cab0120,1188771,kline_min1,32.1,2018-06-08,32.14,31.85,1,31.85,603283,931,37200
2769,5b4498a6ae17be128cab5c41,1513926,kline_min1,24.79,2018-06-08,24.88,24.51,1,24.87,603286,931,61100
2771,5b4498a6ae17be128cabb7ca,16794178,kline_min1,80.3,2018-06-08,81.0,80.21,1,81.0,603288,931,207600
2774,5b4498a6ae17be128cac1350,2213097,kline_min1,12.97,2018-06-08,13.05,12.91,1,13.05,603289,931,170200
2776,5b4498a7ae17be128cac6d54,536474,kline_min1,13.66,2018-06-08,13.83,13.66,1,13.83,603298,931,39000
2778,5b4498a7ae17be128cacc07f,179143,kline_min1,9.71,2018-06-08,9.71,9.67,1,9.67,603299,931,18500
2780,5b4498a7ae17be128cad1fc4,374563,kline_min1,6.57,2018-06-08,6.59,6.56,1,6.59,603300,931,57000
2784,5b4498eeae17be128cad7962,2383366,kline_min1,57.43,2018-06-08,57.51,57.11,1,57.51,603301,931,41500
2785,5b4498eeae17be128cada7d1,3431878,kline_min1,11.31,2018-06-08,11.4,11.3,1,11.4,603303,931,302000
2786,5b4498efae17be128cadfdb9,2524238,kline_min1,34.13,2018-06-08,35.0,34.13,1,35.0,603305,931,72900
2788,5b4498efae17be128cae5465,148830,kline_min1,18.15,2018-06-08,18.15,18.15,1,18.15,603306,931,8200
2791,5b4498efae17be128caea19d,250202,kline_min1,14.6,2018-06-08,14.8,14.6,1,14.8,603308,931,17000
2792,5b4498efae17be128caef9c2,3186,kline_min1,15.93,2018-06-08,15.93,15.93,1,15.93,603309,931,200
2794,5b4498efae17be128caf3f48,13060,kline_min1,13.06,2018-06-08,13.06,13.06,1,13.06,603311,931,1000
2796,5b4498f0ae17be128caf89b8,501483,kline_min1,22.31,2018-06-08,22.42,22.31,1,22.42,603313,931,22400
2799,5b4498f0ae17be128cb01d49,158593,kline_min1,12.13,2018-06-08,12.22,12.13,1,12.22,603316,931,13000
2803,5b449936ae17be128cb06971,230937,kline_min1,13.09,2018-06-08,13.1,13.03,1,13.03,603318,931,17700
2804,5b449936ae17be128cb0b19d,2805,kline_min1,28.05,2018-06-08,28.05,28.05,1,28.05,603319,931,100
2805,5b449936ae17be128cb10335,1893996,kline_min1,25.2,2018-06-08,25.55,25.17,1,25.55,603320,931,74400
2808,5b449937ae17be128cb15ce7,1295038,kline_min1,10.99,2018-06-08,10.99,10.77,1,10.77,603321,931,119200
2810,5b449937ae17be128cb1b66c,1398155,kline_min1,32.2,2018-06-08,32.2,31.94,1,31.94,603322,931,43600
2812,5b449937ae17be128cb20fc0,1661446,kline_min1,6.85,2018-06-08,6.86,6.83,1,6.84,603323,931,243000
2813,5b449937ae17be128cb264da,231606,kline_min1,12.34,2018-06-08,12.35,12.31,1,12.31,603326,931,18800
2815,5b449938ae17be128cb2b82e,48054,kline_min1,11.11,2018-06-08,11.18,11.11,1,11.18,603328,931,4300
2818,5b449938ae17be128cb313f1,7521026,kline_min1,34.71,2018-06-08,34.8,34.55,1,34.8,603329,931,216400
2819,5b449938ae17be128cb368d4,1428078,kline_min1,32.99,2018-06-08,33.13,32.53,1,32.53,603330,931,43400
2823,5b449982ae17be128cb3b983,5523,kline_min1,18.41,2018-06-08,18.41,18.41,1,18.41,603331,931,300
2824,5b449982ae17be128cb44cfa,2536479,kline_min1,8.94,2018-06-08,9.03,8.93,1,9.03,603335,931,282700
2826,5b449982ae17be128cb4a649,16511520,kline_min1,24.85,2018-06-08,24.95,24.81,1,24.81,603336,931,663900
2829,5b449982ae17be128cb4faaf,608968,kline_min1,59.87,2018-06-08,59.87,59.65,1,59.65,603337,931,10200
2830,5b449983ae17be128cb54ce5,262816,kline_min1,50.6,2018-06-08,50.88,50.44,1,50.88,603338,931,5200
2833,5b449983ae17be128cb5a52a,1573052,kline_min1,21.7,2018-06-08,21.74,21.7,1,21.74,603339,931,72400
2835,5b449983ae17be128cb5fd5d,552781,kline_min1,36.48,2018-06-08,36.5,36.31,1,36.5,603345,931,15200
2836,5b449984ae17be128cb65654,49097952,kline_min1,48.3,2018-06-08,48.5,48.1,1,48.1,603348,931,1017700
2838,5b449984ae17be128cb680ba,528444,kline_min1,31.91,2018-06-08,32.5,31.72,1,31.72,603355,931,16600
2841,5b4499c5ae17be128cb6da82,1040920,kline_min1,24.5,2018-06-08,24.9,24.5,1,24.9,603356,931,42200
2842,5b4499c5ae17be128cb73707,1980518,kline_min1,22.15,2018-06-08,22.17,22.02,1,22.02,603357,931,89700
2843,5b4499c5ae17be128cb7913b,356980,kline_min1,36.16,2018-06-08,36.21,36.01,1,36.01,603358,931,9900
2845,5b4499c6ae17be128cb7e6f4,144321,kline_min1,33.51,2018-06-08,33.63,33.51,1,33.63,603359,931,4300
2847,5b4499c6ae17be128cb83a74,370010,kline_min1,21.11,2018-06-08,21.11,20.96,1,20.96,603360,931,17600
2849,5b4499c6ae17be128cb88a20,9565323,kline_min1,18.98,2018-06-08,19.0,18.9,1,18.99,603363,931,504600
2851,5b4499c6ae17be128cb8e5f7,2412543,kline_min1,28.0,2018-06-08,28.15,28.0,1,28.12,603365,931,86000
2852,5b4499c7ae17be128cb93829,528501,kline_min1,5.21,2018-06-08,5.23,5.2,1,5.2,603366,931,101600
2854,5b4499c7ae17be128cb98e1b,780930,kline_min1,26.95,2018-06-08,27.25,26.9,1,27.25,603367,931,28900
2856,5b4499c7ae17be128cb9e98b,72321,kline_min1,34.52,2018-06-08,34.52,34.37,1,34.38,603368,931,2100
2858,5b449a06ae17be128cba4436,722937,kline_min1,22.96,2018-06-08,23.09,22.93,1,23.09,603369,931,31400
2859,5b449a06ae17be128cba9e55,401098,kline_min1,23.86,2018-06-08,23.92,23.8,1,23.9,603377,931,16800
2860,5b449a06ae17be128cbaec6b,47314,kline_min1,16.83,2018-06-08,16.93,16.83,1,16.93,603378,931,2800
2863,5b449a06ae17be128cbb4606,176973,kline_min1,20.54,2018-06-08,20.6,20.5,1,20.59,603380,931,8600
2864,5b449a06ae17be128cbb9d49,1518194,kline_min1,33.9,2018-06-08,33.91,33.88,1,33.9,603383,931,44800
2867,5b449a07ae17be128cbbf3f7,692278,kline_min1,14.25,2018-06-08,14.25,14.21,1,14.25,603385,931,48600
2868,5b449a07ae17be128cbc3d18,16568727,kline_min1,24.3,2018-06-08,24.52,24.3,1,24.49,603386,931,677500
2871,5b449a07ae17be128cbca2bd,3032245,kline_min1,57.8,2018-06-08,57.81,57.63,1,57.81,603387,931,52500
2873,5b449a08ae17be128cbcf6b4,6292,kline_min1,15.73,2018-06-08,15.73,15.73,1,15.73,603388,931,400
2874,5b449a08ae17be128cbd4485,689676,kline_min1,11.6,2018-06-08,11.6,11.51,1,11.52,603389,931,59900
2877,5b449a44ae17be128cbd98f0,3390112,kline_min1,38.52,2018-06-08,38.6,38.5,1,38.6,603393,931,87900
2878,5b449a44ae17be128cbdea65,634258,kline_min1,35.8,2018-06-08,35.8,35.38,1,35.38,603396,931,17900
2881,5b449a44ae17be128cbe4326,5803594,kline_min1,15.7,2018-06-08,15.7,15.57,1,15.66,603398,931,370600
2883,5b449a45ae17be128cbe8d36,1018029,kline_min1,21.01,2018-06-08,21.02,20.91,1,20.91,603399,931,48600
2885,5b449a45ae17be128cbee165,262056,kline_min1,30.12,2018-06-08,30.35,30.11,1,30.35,603416,931,8700
2886,5b449a45ae17be128cbf2f18,539145,kline_min1,21.56,2018-06-08,21.57,21.5,1,21.57,603421,931,25000
2888,5b449a45ae17be128cbf84ee,61917,kline_min1,28.23,2018-06-08,28.23,28.14,1,28.14,603429,931,2200
2890,5b449a45ae17be128cbfcf5f,689214,kline_min1,143.98,2018-06-08,143.98,143.13,1,143.57,603444,931,4800
2893,5b449a46ae17be128cc081f3,426598,kline_min1,49.65,2018-06-08,49.65,49.59,1,49.6,603458,931,8600
2896,5b449a80ae17be128cc0dc5f,1556513,kline_min1,28.17,2018-06-08,28.26,28.0,1,28.26,603466,931,55300
2898,5b449a80ae17be128cc13714,2862016,kline_min1,14.52,2018-06-08,14.64,14.52,1,14.57,603477,931,196500
2899,5b449a81ae17be128cc18c53,9625968,kline_min1,67.98,2018-06-08,67.98,67.98,1,67.98,603486,931,141600
2901,5b449a81ae17be128cc1a101,98963,kline_min1,12.66,2018-06-08,12.73,12.65,1,12.65,603488,931,7800
2902,5b449a81ae17be128cc1f5c8,993067,kline_min1,33.24,2018-06-08,33.27,32.81,1,32.87,603496,931,30200
2905,5b449a81ae17be128cc24d9a,1161420,kline_min1,27.6,2018-06-08,27.78,27.6,1,27.65,603499,931,42000
2906,5b449a81ae17be128cc2a80d,2031039,kline_min1,25.01,2018-06-08,25.36,24.8,1,24.8,603500,931,81300
2910,5b449a82ae17be128cc35c75,2483249,kline_min1,17.68,2018-06-08,17.7,17.64,1,17.7,603505,931,140500
2912,5b449a82ae17be128cc3b77a,3796889,kline_min1,50.06,2018-06-08,50.87,50.06,1,50.87,603506,931,75100
2913,5b449ab9ae17be128cc40dc3,65275,kline_min1,28.31,2018-06-08,28.58,28.31,1,28.58,603507,931,2300
2916,5b449abaae17be128cc4ae63,533877,kline_min1,54.96,2018-06-08,55.16,54.6,1,55.16,603515,931,9700
2918,5b449abaae17be128cc50949,901245,kline_min1,37.72,2018-06-08,38.13,37.72,1,38.13,603516,931,23700
2921,5b449abaae17be128cc55f12,355225,kline_min1,46.32,2018-06-08,46.32,46.1,1,46.1,603517,931,7700
2923,5b449abbae17be128cc5b5f1,634111,kline_min1,23.29,2018-06-08,23.39,23.29,1,23.3,603518,931,27200
2924,5b449abbae17be128cc60c01,129938,kline_min1,11.98,2018-06-08,12.04,11.98,1,12.02,603519,931,10800
2926,5b449abbae17be128cc64e4e,1197130,kline_min1,26.48,2018-06-08,26.79,26.47,1,26.48,603520,931,45200
2928,5b449abbae17be128cc67098,9899648,kline_min1,21.18,2018-06-08,21.36,21.12,1,21.12,603527,931,468200
2930,5b449abbae17be128cc6cb80,1029366,kline_min1,8.33,2018-06-08,8.4,8.32,1,8.4,603528,931,123200
2932,5b449b01ae17be128cc72614,1851769,kline_min1,38.79,2018-06-08,38.79,38.5,1,38.5,603533,931,47900
2934,5b449b02ae17be128cc781a1,21397518,kline_min1,28.27,2018-06-08,28.42,28.14,1,28.14,603535,931,757600
2936,5b449b02ae17be128cc7da33,2377454,kline_min1,12.49,2018-06-08,12.53,12.48,1,12.53,603536,931,189800
2938,5b449b02ae17be128cc826f7,967320,kline_min1,20.95,2018-06-08,21.06,20.95,1,21.06,603538,931,46000
2939,5b449b02ae17be128cc869f2,738529,kline_min1,26.7,2018-06-08,26.78,26.7,1,26.78,603555,931,27600
2941,5b449b03ae17be128cc8baa4,146965,kline_min1,26.21,2018-06-08,26.3,26.2,1,26.26,603556,931,5600
2943,5b449b03ae17be128cc91453,266482,kline_min1,16.82,2018-06-08,16.95,16.82,1,16.95,603557,931,15800
2945,5b449b03ae17be128cc96d60,177043,kline_min1,9.02,2018-06-08,9.11,9.02,1,9.11,603558,931,19600
